AGE,DECIMALS,INDICATOR,COMP_BREAKDOWN_2,TIME_PERIOD,UNIT_TYPE,COMMENT_TS,URBANISATION,LATEST_DATA,DATABASE_ID,TIME_FORMAT,OBS_STATUS,COMP_BREAKDOWN_1,UNIT_MEASURE,REF_AREA,FREQ,AGG_METHOD,DATA_SOURCE,UNIT_MULT,COMMENT_OBS,OBS_CONF,OBS_VALUE,COMP_BREAKDOWN_3,SEX
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,UKR,A,,,0,,PU,1.36013,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,True,WB_MPM,602,A,_Z,PT,UKR,A,,,0,,PU,1.67437,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,URY,A,,,0,,PU,0.0931593,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,URY,A,,,0,,PU,0.119558,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,URY,A,,,0,,PU,1.57945,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.37145,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.25877,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.31793,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.26875,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.5158,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.37766,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.30927,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.39805,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,False,WB_MPM,602,A,_Z,PT,URY,A,,,0,,PU,0.148147,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,URY,A,,,0,,PU,0.161366,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.23344,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.13325,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,0.49918,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,False,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,0.56553,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,VNM,A,,,0,,PU,5.29542,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,VNM,A,,,0,,PU,3.8797,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,VNM,A,,,0,,PU,3.32674,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,VNM,A,,,0,,PU,2.53193,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,USA,A,,,0,,PU,1.4505,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,UZB,A,,,0,,PU,2.25309,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,VNM,A,,,0,,PU,1.99689,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,VUT,A,,,0,,PU,24.6613,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,VNM,A,,,0,,PU,1.16467,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,True,WB_MPM,602,A,_Z,PT,WSM,A,,,0,,PU,1.38274,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,XKX,A,,,0,,PU,4.19422,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,XKX,A,,,0,,PU,1.05021,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,XKX,A,,,0,,PU,2.46083,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,XKX,A,,,0,,PU,1.7948,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,XKX,A,,,0,,PU,1.78306,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,XKX,A,,,0,,PU,0.965771,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,True,WB_MPM,602,A,_Z,PT,XKX,A,,,0,,PU,0.750931,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,True,WB_MPM,602,A,_Z,PT,YEM,A,,,0,,PU,35.4118,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,ZAF,A,,,0,,PU,20.4277,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,True,WB_MPM,602,A,_Z,PT,ZAF,A,,,0,,PU,21.7105,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,ZMB,A,,,0,,PU,66.4034,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,VNM,A,,,0,,PU,1.26618,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,ZWE,A,,,0,,PU,39.8979,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,VUT,A,,,0,,PU,19.8922,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,True,WB_MPM,602,A,_Z,PT,COM,A,,,0,,PU,26.2547,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,HRV,A,,,0,,PU,1.3852,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,10.3513,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,MYS,A,,,0,,PU,0.213878,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,ZMB,A,,,0,,PU,65.7983,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,ZWE,A,,,0,,PU,42.3979,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,AGO,A,,,0,,PU,52.6395,_Z,_T
_T,,WB_MPM_ELEC,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,ALB,A,,,0,,PU,0.496704,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,ALB,A,,,0,,PU,0.0315217,_Z,_T
_T,,WB_MPM_ELEC,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,ALB,A,,,0,,PU,0.0141594,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,ALB,A,,,0,,PU,0.431298,_Z,_T
_T,,WB_MPM_ELEC,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,ALB,A,,,0,,PU,0.131322,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,ALB,A,,,0,,PU,0.06025,_Z,_T
_T,,WB_MPM_ELEC,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2021,,,_T,False,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,ARG,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0.502246,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0.222711,_Z,_T
_T,,WB_MPM_ELEC,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0.405054,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0.096802,_Z,_T
_T,,WB_MPM_ELEC,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0.267918,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0.0675915,_Z,_T
_T,,WB_MPM_ELEC,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2021,,,_T,False,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,ARM,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,AUS,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,AUS,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,AUS,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,AUS,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,AUT,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,BDI,A,,,0,,PU,91.8266,_Z,_T
_T,,WB_MPM_ELEC,_Z,2020,,,_T,True,WB_MPM,602,A,_Z,PT,BDI,A,,,0,,PU,90.5685,_Z,_T
_T,,WB_MPM_ELEC,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,BEL,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,BEN,A,,,0,,PU,69.0209,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,BEN,A,,,0,,PU,54.2726,_Z,_T
_T,,WB_MPM_ELEC,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,BEN,A,,,0,,PU,34.8183,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,BFA,A,,,0,,PU,79.2617,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,BFA,A,,,0,,PU,47.1978,_Z,_T
_T,,WB_MPM_ELEC,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,BFA,A,,,0,,PU,35.2582,_Z,_T
_T,,WB_MPM_ELEC,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,BGD,A,,,0,,PU,43.6304,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,BGD,A,,,0,,PU,23.6434,_Z,_T
_T,,WB_MPM_ELEC,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,BGD,A,,,0,,PU,2.37433,_Z,_T
_T,,WB_MPM_ELEC,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,BGR,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_ELEC,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,BOL,A,,,0,,PU,11.5377,_Z,_T
_T,,WB_MPM_ELEC,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,BOL,A,,,0,,PU,8.873,_Z,_T
_T,,WB_MPM_ELEC,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,BOL,A,,,0,,PU,9.54623,_Z,_T
